country_name,country_code,region_name,region_code,term,score,rank,refresh_date,week
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,eliminatorias,13,24,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-03-28
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,pensión,48,11,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,eliminatorias,10,24,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-03-21
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,pensión,28,11,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-03-14
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,pensión,22,11,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-03-07
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,pensión,24,11,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,bukele,30,13,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-02-28
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,pensión,29,11,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,blanca nieves,49,25,2025-03-19,2021-02-21
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,pensión,16,11,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-02-14
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,pensión,18,11,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-02-07
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,pensión,,11,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-01-31
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,pensión,19,11,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-01-24
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,pensión,20,11,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-01-17
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,cch naucalpan,,10,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,pensión,35,11,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,champions femenina,,12,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,bukele,,13,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,atlético san luis - cruz azul,,14,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,dia del padre 2025,,15,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,man city - chelsea,,16,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,contingencia ambiental cdmx no circula,,17,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,valentina gilabert,,18,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,gertz manero,,19,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,nick kyrgios,,20,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,equinoccio de primavera 2025,,21,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,shakira cdmx,,22,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,ana de armas,,23,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,eliminatorias,,24,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,blanca nieves,,25,2025-03-19,2021-01-10
Mexico,MX,Hidalgo,MX-HID,dia del hombre en mexico,,1,2025-03-19,2021-01-03
Mexico,MX,Hidalgo,MX-HID,boletiworld puebla,,2,2025-03-19,2021-01-03
Mexico,MX,Hidalgo,MX-HID,barcelona vs espanyol,,3,2025-03-19,2021-01-03
Mexico,MX,Hidalgo,MX-HID,chelsea femenino,,4,2025-03-19,2021-01-03
Mexico,MX,Hidalgo,MX-HID,liga de campeones femenina de la uefa,,5,2025-03-19,2021-01-03
Mexico,MX,Hidalgo,MX-HID,calidad del aire monterrey,,6,2025-03-19,2021-01-03
Mexico,MX,Hidalgo,MX-HID,starbucks x peanuts,,7,2025-03-19,2021-01-03
Mexico,MX,Hidalgo,MX-HID,gerardo ortiz,,8,2025-03-19,2021-01-03
Mexico,MX,Hidalgo,MX-HID,espanyol vs barcelona,,9,2025-03-19,2021-01-03
